desc1,desc2,value,date
Non-carcase meat and meat products,Meat pastes and spreads,5,1989
Non-carcase meat and meat products,Meat pastes and spreads,4,1990
Non-carcase meat and meat products,Meat pastes and spreads,4,1991
Non-carcase meat and meat products,Meat pastes and spreads,4,1992
Non-carcase meat and meat products,Meat pastes and spreads,4,1993
Non-carcase meat and meat products,Meat pastes and spreads,3,1994
Non-carcase meat and meat products,Meat pastes and spreads,3,1995
Non-carcase meat and meat products,Meat pastes and spreads,3,1996
Non-carcase meat and meat products,Meat pastes and spreads,2,1997
Non-carcase meat and meat products,Meat pastes and spreads,2,1998
Non-carcase meat and meat products,Meat pastes and spreads,3,1999
Non-carcase meat and meat products,Meat pastes and spreads,2,2000
Non-carcase meat and meat products,Meat pastes and spreads,2,2001
Non-carcase meat and meat products,Meat pastes and spreads,2,2002
Non-carcase meat and meat products,Meat pastes and spreads,1,2003
Non-carcase meat and meat products,Meat pastes and spreads,1,2004
Non-carcase meat and meat products,Meat pastes and spreads,1,2005
Non-carcase meat and meat products,Meat pastes and spreads,1,2006
Non-carcase meat and meat products,Meat pastes and spreads,1,2007
Non-carcase meat and meat products,Meat pastes and spreads,1,2008
Non-carcase meat and meat products,Meat pastes and spreads,1,2009
Non-carcase meat and meat products,Meat pastes and spreads,1,2010
Non-carcase meat and meat products,Meat pastes and spreads,1,2011
Non-carcase meat and meat products,Meat pastes and spreads,1,2012
Non-carcase meat and meat products,Meat pastes and spreads,1,2013
Non-carcase meat and meat products,Meat pastes and spreads,1,2014
Non-carcase meat and meat products,Takeaway meats,16,1974
Non-carcase meat and meat products,Takeaway meats,16,1975
Non-carcase meat and meat products,Takeaway meats,15,1976
Non-carcase meat and meat products,Takeaway meats,17,1977
Non-carcase meat and meat products,Takeaway meats,20,1978
Non-carcase meat and meat products,Takeaway meats,23,1979
Non-carcase meat and meat products,Takeaway meats,25,1980
Non-carcase meat and meat products,Takeaway meats,31,1981
Non-carcase meat and meat products,Takeaway meats,32,1982
Non-carcase meat and meat products,Takeaway meats,35,1983
Non-carcase meat and meat products,Takeaway meats,44,1984
Non-carcase meat and meat products,Takeaway meats,36,1985
Non-carcase meat and meat products,Takeaway meats,37,1986
Non-carcase meat and meat products,Takeaway meats,41,1987
Non-carcase meat and meat products,Takeaway meats,40,1988
Non-carcase meat and meat products,Takeaway meats,49,1989
Non-carcase meat and meat products,Takeaway meats,51,1990
Non-carcase meat and meat products,Takeaway meats,52,1991
Non-carcase meat and meat products,Takeaway meats,55,1992
Non-carcase meat and meat products,Takeaway meats,63,1993
Non-carcase meat and meat products,Takeaway meats,59,1994
Non-carcase meat and meat products,Takeaway meats,66,1995
Non-carcase meat and meat products,Takeaway meats,70,1996
Non-carcase meat and meat products,Takeaway meats,65,1997
Non-carcase meat and meat products,Takeaway meats,72,1998
Non-carcase meat and meat products,Takeaway meats,70,1999
Non-carcase meat and meat products,Takeaway meats,63,2000
Non-carcase meat and meat products,Takeaway meats,58,2001
Non-carcase meat and meat products,Takeaway meats,59,2002
Non-carcase meat and meat products,Takeaway meats,60,2003
Non-carcase meat and meat products,Takeaway meats,61,2004
Non-carcase meat and meat products,Takeaway meats,59,2005
Non-carcase meat and meat products,Takeaway meats,57,2006
Non-carcase meat and meat products,Takeaway meats,58,2007
Non-carcase meat and meat products,Takeaway meats,53,2008
Non-carcase meat and meat products,Takeaway meats,51,2009
Non-carcase meat and meat products,Takeaway meats,52,2010
Non-carcase meat and meat products,Takeaway meats,49,2011
Non-carcase meat and meat products,Takeaway meats,49,2012
Non-carcase meat and meat products,Takeaway meats,47,2013
Non-carcase meat and meat products,Takeaway meats,50,2014
Fish,"White fish, fresh, chilled or frozen",44,1974
Fish,"White fish, fresh, chilled or frozen",48,1975
Fish,"White fish, fresh, chilled or frozen",48,1976
Fish,"White fish, fresh, chilled or frozen",45,1977
Fish,"White fish, fresh, chilled or frozen",46,1978
Fish,"White fish, fresh, chilled or frozen",45,1979
Fish,"White fish, fresh, chilled or frozen",48,1980
Fish,"White fish, fresh, chilled or frozen",50,1981
Fish,"White fish, fresh, chilled or frozen",48,1982
Fish,"White fish, fresh, chilled or frozen",48,1983
Fish,"White fish, fresh, chilled or frozen",46,1984
Fish,"White fish, fresh, chilled or frozen",46,1985
Fish,"White fish, fresh, chilled or frozen",47,1986
Fish,"White fish, fresh, chilled or frozen",44,1987
Fish,"White fish, fresh, chilled or frozen",45,1988
Fish,"White fish, fresh, chilled or frozen",45,1989
Fish,"White fish, fresh, chilled or frozen",44,1990
Fish,"White fish, fresh, chilled or frozen",41,1991
Fish,"White fish, fresh, chilled or frozen",36,1992
Fish,"White fish, fresh, chilled or frozen",35,1993
Fish,"White fish, fresh, chilled or frozen",37,1994
Fish,"White fish, fresh, chilled or frozen",37,1995
Fish,"White fish, fresh, chilled or frozen",42,1996
Fish,"White fish, fresh, chilled or frozen",37,1997
Fish,"White fish, fresh, chilled or frozen",36,1998
Fish,"White fish, fresh, chilled or frozen",33,1999
Fish,"White fish, fresh, chilled or frozen",32,2000
Fish,"White fish, fresh, chilled or frozen",36,2001
Fish,"White fish, fresh, chilled or frozen",33,2002
Fish,"White fish, fresh, chilled or frozen",27,2003
Fish,"White fish, fresh, chilled or frozen",26,2004
Fish,"White fish, fresh, chilled or frozen",26,2005
Fish,"White fish, fresh, chilled or frozen",28,2006
Fish,"White fish, fresh, chilled or frozen",24,2007
Fish,"White fish, fresh, chilled or frozen",24,2008
Fish,"White fish, fresh, chilled or frozen",23,2009
Fish,"White fish, fresh, chilled or frozen",20,2010
Fish,"White fish, fresh, chilled or frozen",17,2011
Fish,"White fish, fresh, chilled or frozen",21,2012
Fish,"White fish, fresh, chilled or frozen",19,2013
Fish,"White fish, fresh, chilled or frozen",19,2014
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1974
Fish,"Herrings and other blue fish, fresh, chilled or frozen",2,1975
Fish,"Herrings and other blue fish, fresh, chilled or frozen",2,1976
Fish,"Herrings and other blue fish, fresh, chilled or frozen",2,1977
Fish,"Herrings and other blue fish, fresh, chilled or frozen",2,1978
Fish,"Herrings and other blue fish, fresh, chilled or frozen",2,1979
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1980
Fish,"Herrings and other blue fish, fresh, chilled or frozen",2,1981
Fish,"Herrings and other blue fish, fresh, chilled or frozen",2,1982
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1983
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1984
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1985
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1986
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1987
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1988
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1989
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1990
Fish,"Herrings and other blue fish, fresh, chilled or frozen",4,1991
Fish,"Herrings and other blue fish, fresh, chilled or frozen",4,1992
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1993
Fish,"Herrings and other blue fish, fresh, chilled or frozen",3,1994
Fish,"Herrings and other blue fish, fresh, chilled or frozen",4,1995
Fish,"Herrings and other blue fish, fresh, chilled or frozen",4,1996
Fish,"Herrings and other blue fish, fresh, chilled or frozen",5,1997
Fish,"Herrings and other blue fish, fresh, chilled or frozen",5,1998
Fish,"Herrings and other blue fish, fresh, chilled or frozen",6,1999
Fish,"Herrings and other blue fish, fresh, chilled or frozen",5,2000
Fish,"Herrings and other blue fish, fresh, chilled or frozen",6,2001
Fish,"Herrings and other blue fish, fresh, chilled or frozen",6,2002
Fish,"Herrings and other blue fish, fresh, chilled or frozen",8,2003
Fish,"Herrings and other blue fish, fresh, chilled or frozen",6,2004
Fish,"Herrings and other blue fish, fresh, chilled or frozen",8,2005
Fish,"Herrings and other blue fish, fresh, chilled or frozen",7,2006
Fish,"Herrings and other blue fish, fresh, chilled or frozen",8,2007
Fish,"Herrings and other blue fish, fresh, chilled or frozen",6,2008
Fish,"Herrings and other blue fish, fresh, chilled or frozen",6,2009
Fish,"Herrings and other blue fish, fresh, chilled or frozen",5,2010
Fish,"Herrings and other blue fish, fresh, chilled or frozen",4,2011
Fish,"Herrings and other blue fish, fresh, chilled or frozen",4,2012
Fish,"Herrings and other blue fish, fresh, chilled or frozen",4,2013
Fish,"Herrings and other blue fish, fresh, chilled or frozen",6,2014
Fish,"Salmon, fresh, chilled or frozen",2,1974
Fish,"Salmon, fresh, chilled or frozen",2,1975
Fish,"Salmon, fresh, chilled or frozen",2,1976
Fish,"Salmon, fresh, chilled or frozen",2,1977
Fish,"Salmon, fresh, chilled or frozen",2,1978
Fish,"Salmon, fresh, chilled or frozen",3,1979
Fish,"Salmon, fresh, chilled or frozen",4,1980
Fish,"Salmon, fresh, chilled or frozen",3,1981
Fish,"Salmon, fresh, chilled or frozen",3,1982
Fish,"Salmon, fresh, chilled or frozen",2,1983
Fish,"Salmon, fresh, chilled or frozen",3,1984
Fish,"Salmon, fresh, chilled or frozen",3,1985
Fish,"Salmon, fresh, chilled or frozen",4,1986
Fish,"Salmon, fresh, chilled or frozen",4,1987
Fish,"Salmon, fresh, chilled or frozen",4,1988
Fish,"Salmon, fresh, chilled or frozen",5,1989
Fish,"Salmon, fresh, chilled or frozen",4,1990
Fish,"Salmon, fresh, chilled or frozen",5,1991
Fish,"Salmon, fresh, chilled or frozen",6,1992
Fish,"Salmon, fresh, chilled or frozen",6,1993
Fish,"Salmon, fresh, chilled or frozen",5,1994
Fish,"Salmon, fresh, chilled or frozen",6,1995
Fish,"Salmon, fresh, chilled or frozen",7,1996
Fish,"Salmon, fresh, chilled or frozen",8,1997
Fish,"Salmon, fresh, chilled or frozen",9,1998
Fish,"Salmon, fresh, chilled or frozen",8,1999
Fish,"Salmon, fresh, chilled or frozen",8,2000
Fish,"Salmon, fresh, chilled or frozen",9,2001
Fish,"Salmon, fresh, chilled or frozen",9,2002
Fish,"Salmon, fresh, chilled or frozen",10,2003
Fish,"Salmon, fresh, chilled or frozen",10,2004
Fish,"Salmon, fresh, chilled or frozen",12,2005
Fish,"Salmon, fresh, chilled or frozen",12,2006
Fish,"Salmon, fresh, chilled or frozen",12,2007
Fish,"Salmon, fresh, chilled or frozen",12,2008
Fish,"Salmon, fresh, chilled or frozen",13,2009
Fish,"Salmon, fresh, chilled or frozen",12,2010
Fish,"Salmon, fresh, chilled or frozen",12,2011
Fish,"Salmon, fresh, chilled or frozen",12,2012
Fish,"Salmon, fresh, chilled or frozen",13,2013
Fish,"Salmon, fresh, chilled or frozen",13,2014
Fish,"Blue fish, dried or salted or smoked",6,1974
Fish,"Blue fish, dried or salted or smoked",4,1975
Fish,"Blue fish, dried or salted or smoked",5,1976
Fish,"Blue fish, dried or salted or smoked",5,1977
Fish,"Blue fish, dried or salted or smoked",4,1978
Fish,"Blue fish, dried or salted or smoked",5,1979
Fish,"Blue fish, dried or salted or smoked",5,1980
Fish,"Blue fish, dried or salted or smoked",5,1981
Fish,"Blue fish, dried or salted or smoked",4,1982
Fish,"Blue fish, dried or salted or smoked",5,1983
Fish,"Blue fish, dried or salted or smoked",4,1984
Fish,"Blue fish, dried or salted or smoked",4,1985
Fish,"Blue fish, dried or salted or smoked",5,1986
Fish,"Blue fish, dried or salted or smoked",5,1987
Fish,"Blue fish, dried or salted or smoked",5,1988
Fish,"Blue fish, dried or salted or smoked",6,1989
Fish,"Blue fish, dried or salted or smoked",5,1990
Fish,"Blue fish, dried or salted or smoked",5,1991
Fish,"Blue fish, dried or salted or smoked",5,1992
Fish,"Blue fish, dried or salted or smoked",5,1993
Fish,"Blue fish, dried or salted or smoked",5,1994
Fish,"Blue fish, dried or salted or smoked",4,1995
Fish,"Blue fish, dried or salted or smoked",4,1996
Fish,"Blue fish, dried or salted or smoked",4,1997
Fish,"Blue fish, dried or salted or smoked",4,1998
Fish,"Blue fish, dried or salted or smoked",4,1999
Fish,"Blue fish, dried or salted or smoked",5,2000
Fish,"Blue fish, dried or salted or smoked",5,2001
Fish,"Blue fish, dried or salted or smoked",5,2002
Fish,"Blue fish, dried or salted or smoked",5,2003
Fish,"Blue fish, dried or salted or smoked",6,2004
Fish,"Blue fish, dried or salted or smoked",6,2005
Fish,"Blue fish, dried or salted or smoked",6,2006
Fish,"Blue fish, dried or salted or smoked",6,2007
Fish,"Blue fish, dried or salted or smoked",6,2008
Fish,"Blue fish, dried or salted or smoked",6,2009
Fish,"Blue fish, dried or salted or smoked",6,2010
Fish,"Blue fish, dried or salted or smoked",7,2011
Fish,"Blue fish, dried or salted or smoked",6,2012
Fish,"Blue fish, dried or salted or smoked",7,2013
Fish,"Blue fish, dried or salted or smoked",7,2014
Fish,"White fish, dried, salted or smoked",5,1974
Fish,"White fish, dried, salted or smoked",6,1975
Fish,"White fish, dried, salted or smoked",6,1976
Fish,"White fish, dried, salted or smoked",5,1977
Fish,"White fish, dried, salted or smoked",6,1978
Fish,"White fish, dried, salted or smoked",6,1979
Fish,"White fish, dried, salted or smoked",7,1980
Fish,"White fish, dried, salted or smoked",7,1981
Fish,"White fish, dried, salted or smoked",7,1982
Fish,"White fish, dried, salted or smoked",6,1983
Fish,"White fish, dried, salted or smoked",7,1984
Fish,"White fish, dried, salted or smoked",6,1985
Fish,"White fish, dried, salted or smoked",7,1986
Fish,"White fish, dried, salted or smoked",5,1987
Fish,"White fish, dried, salted or smoked",5,1988
Fish,"White fish, dried, salted or smoked",5,1989
Fish,"White fish, dried, salted or smoked",4,1990
Fish,"White fish, dried, salted or smoked",5,1991
Fish,"White fish, dried, salted or smoked",4,1992
Fish,"White fish, dried, salted or smoked",4,1993
Fish,"White fish, dried, salted or smoked",5,1994
Fish,"White fish, dried, salted or smoked",5,1995
Fish,"White fish, dried, salted or smoked",7,1996
Fish,"White fish, dried, salted or smoked",6,1997
Fish,"White fish, dried, salted or smoked",5,1998
Fish,"White fish, dried, salted or smoked",6,1999
Fish,"White fish, dried, salted or smoked",5,2000
Fish,"White fish, dried, salted or smoked",4,2001
Fish,"White fish, dried, salted or smoked",4,2002
Fish,"White fish, dried, salted or smoked",4,2003
Fish,"White fish, dried, salted or smoked",4,2004
Fish,"White fish, dried, salted or smoked",4,2005
Fish,"White fish, dried, salted or smoked",4,2006
Fish,"White fish, dried, salted or smoked",4,2007
Fish,"White fish, dried, salted or smoked",4,2008
Fish,"White fish, dried, salted or smoked",4,2009
Fish,"White fish, dried, salted or smoked",3,2010
Fish,"White fish, dried, salted or smoked",3,2011
Fish,"White fish, dried, salted or smoked",3,2012
Fish,"White fish, dried, salted or smoked",3,2013
Fish,"White fish, dried, salted or smoked",3,2014
Fish,Shellfish,2,1974
Fish,Shellfish,2,1975
Fish,Shellfish,2,1976
Fish,Shellfish,2,1977
Fish,Shellfish,2,1978
Fish,Shellfish,2,1979
Fish,Shellfish,3,1980
Fish,Shellfish,2,1981
Fish,Shellfish,3,1982
Fish,Shellfish,3,1983
Fish,Shellfish,3,1984
Fish,Shellfish,4,1985
Fish,Shellfish,5,1986
Fish,Shellfish,4,1987
Fish,Shellfish,5,1988
Fish,Shellfish,5,1989
Fish,Shellfish,5,1990
Fish,Shellfish,6,1991
Fish,Shellfish,6,1992
Fish,Shellfish,6,1993
Fish,Shellfish,5,1994
Fish,Shellfish,6,1995
Fish,Shellfish,7,1996
Fish,Shellfish,7,1997
Fish,Shellfish,5,1998
Fish,Shellfish,5,1999
Fish,Shellfish,6,2000
Fish,Shellfish,10,2001
Fish,Shellfish,11,2002
Fish,Shellfish,11,2003
Fish,Shellfish,11,2004
Fish,Shellfish,12,2005
Fish,Shellfish,13,2006
Fish,Shellfish,14,2007
Fish,Shellfish,13,2008
Fish,Shellfish,14,2009
Fish,Shellfish,13,2010
Fish,Shellfish,11,2011
Fish,Shellfish,10,2012
Fish,Shellfish,10,2013
Fish,Shellfish,10,2014
Fish,Takeaway fish,20,1974
Fish,Takeaway fish,18,1975
Fish,Takeaway fish,18,1976
Fish,Takeaway fish,14,1977
Fish,Takeaway fish,17,1978
Fish,Takeaway fish,20,1979
Fish,Takeaway fish,20,1980
Fish,Takeaway fish,21,1981
Fish,Takeaway fish,22,1982
Fish,Takeaway fish,23,1983
Fish,Takeaway fish,19,1984
Fish,Takeaway fish,16,1985
Fish,Takeaway fish,17,1986
Fish,Takeaway fish,20,1987
Fish,Takeaway fish,18,1988
Fish,Takeaway fish,15,1989
Fish,Takeaway fish,15,1990
Fish,Takeaway fish,11,1991
Fish,Takeaway fish,16,1992
Fish,Takeaway fish,17,1993
Fish,Takeaway fish,18,1994
Fish,Takeaway fish,14,1995
Fish,Takeaway fish,11,1996
Fish,Takeaway fish,11,1997
Fish,Takeaway fish,11,1998
Fish,Takeaway fish,11,1999
Fish,Takeaway fish,7,2000
Fish,Takeaway fish,12,2001
Fish,Takeaway fish,11,2002
Fish,Takeaway fish,11,2003
Fish,Takeaway fish,11,2004
Fish,Takeaway fish,10,2005
Fish,Takeaway fish,10,2006
Fish,Takeaway fish,10,2007
Fish,Takeaway fish,9,2008
Fish,Takeaway fish,9,2009
Fish,Takeaway fish,8,2010
Fish,Takeaway fish,8,2011
Fish,Takeaway fish,8,2012
Fish,Takeaway fish,8,2013
Fish,Takeaway fish,7,2014
Fish,"Salmon, tinned",6,1974
Fish,"Salmon, tinned",8,1975
Fish,"Salmon, tinned",5,1976
Fish,"Salmon, tinned",4,1977
Fish,"Salmon, tinned",5,1978
Fish,"Salmon, tinned",5,1979
Fish,"Salmon, tinned",7,1980
Fish,"Salmon, tinned",8,1981
Fish,"Salmon, tinned",5,1982
Fish,"Salmon, tinned",8,1983
Fish,"Salmon, tinned",7,1984
Fish,"Salmon, tinned",6,1985
Fish,"Salmon, tinned",8,1986
Fish,"Salmon, tinned",7,1987
Fish,"Salmon, tinned",7,1988
Fish,"Salmon, tinned",5,1989
Fish,"Salmon, tinned",6,1990
Fish,"Salmon, tinned",9,1991
Fish,"Salmon, tinned",9,1992
Fish,"Salmon, tinned",8,1993
Fish,"Salmon, tinned",9,1994
Fish,"Salmon, tinned",8,1995
Fish,"Salmon, tinned",8,1996
Fish,"Salmon, tinned",8,1997
Fish,"Salmon, tinned",7,1998
Fish,"Salmon, tinned",5,1999
Fish,"Salmon, tinned",7,2000
Fish,"Salmon, tinned",6,2001
Fish,"Salmon, tinned",6,2002
Fish,"Salmon, tinned",6,2003
Fish,"Salmon, tinned",6,2004
Fish,"Salmon, tinned",6,2005
Fish,"Salmon, tinned",5,2006
Fish,"Salmon, tinned",5,2007
Fish,"Salmon, tinned",5,2008
Fish,"Salmon, tinned",4,2009
Fish,"Salmon, tinned",3,2010
Fish,"Salmon, tinned",3,2011
Fish,"Salmon, tinned",2,2012
Fish,"Salmon, tinned",2,2013
Fish,"Salmon, tinned",3,2014
Fish,Other tinned or bottled fish,12,1974
Fish,Other tinned or bottled fish,12,1975
Fish,Other tinned or bottled fish,14,1976
Fish,Other tinned or bottled fish,12,1977
Fish,Other tinned or bottled fish,10,1978
Fish,Other tinned or bottled fish,11,1979
Fish,Other tinned or bottled fish,12,1980
Fish,Other tinned or bottled fish,13,1981
Fish,Other tinned or bottled fish,14,1982
Fish,Other tinned or bottled fish,15,1983
Fish,Other tinned or bottled fish,14,1984
Fish,Other tinned or bottled fish,15,1985
Fish,Other tinned or bottled fish,17,1986
Fish,Other tinned or bottled fish,20,1987
Fish,Other tinned or bottled fish,20,1988
Fish,Other tinned or bottled fish,23,1989
Fish,Other tinned or bottled fish,24,1990
Fish,Other tinned or bottled fish,23,1991
Fish,Other tinned or bottled fish,24,1992
Fish,Other tinned or bottled fish,23,1993
Fish,Other tinned or bottled fish,23,1994
Fish,Other tinned or bottled fish,23,1995
Fish,Other tinned or bottled fish,24,1996
Fish,Other tinned or bottled fish,23,1997
Fish,Other tinned or bottled fish,24,1998
Fish,Other tinned or bottled fish,27,1999
Fish,Other tinned or bottled fish,27,2000
Fish,Other tinned or bottled fish,29,2001
Fish,Other tinned or bottled fish,29,2002
Fish,Other tinned or bottled fish,28,2003
Fish,Other tinned or bottled fish,30,2004
Fish,Other tinned or bottled fish,33,2005
Fish,Other tinned or bottled fish,31,2006
Fish,Other tinned or bottled fish,30,2007
Fish,Other tinned or bottled fish,28,2008
Fish,Other tinned or bottled fish,27,2009
Fish,Other tinned or bottled fish,25,2010
Fish,Other tinned or bottled fish,25,2011
Fish,Other tinned or bottled fish,25,2012
Fish,Other tinned or bottled fish,23,2013
Fish,Other tinned or bottled fish,24,2014
Fish,Ready meals and other fish products - frozen or not frozen,23,1974
Fish,Ready meals and other fish products - frozen or not frozen,23,1975
Fish,Ready meals and other fish products - frozen or not frozen,25,1976
Fish,Ready meals and other fish products - frozen or not frozen,25,1977
Fish,Ready meals and other fish products - frozen or not frozen,24,1978
Fish,Ready meals and other fish products - frozen or not frozen,26,1979
Fish,Ready meals and other fish products - frozen or not frozen,27,1980
Fish,Ready meals and other fish products - frozen or not frozen,28,1981
Fish,Ready meals and other fish products - frozen or not frozen,33,1982
Fish,Ready meals and other fish products - frozen or not frozen,31,1983
Fish,Ready meals and other fish products - frozen or not frozen,32,1984
Fish,Ready meals and other fish products - frozen or not frozen,33,1985
Fish,Ready meals and other fish products - frozen or not frozen,33,1986
Fish,Ready meals and other fish products - frozen or not frozen,32,1987
Fish,Ready meals and other fish products - frozen or not frozen,33,1988
Fish,Ready meals and other fish products - frozen or not frozen,34,1989
Fish,Ready meals and other fish products - frozen or not frozen,33,1990
Fish,Ready meals and other fish products - frozen or not frozen,30,1991
Fish,Ready meals and other fish products - frozen or not frozen,31,1992
Fish,Ready meals and other fish products - frozen or not frozen,36,1993
Fish,Ready meals and other fish products - frozen or not frozen,35,1994
Fish,Ready meals and other fish products - frozen or not frozen,30,1995
Fish,Ready meals and other fish products - frozen or not frozen,29,1996
Fish,Ready meals and other fish products - frozen or not frozen,28,1997
Fish,Ready meals and other fish products - frozen or not frozen,28,1998
Fish,Ready meals and other fish products - frozen or not frozen,26,1999
Fish,Ready meals and other fish products - frozen or not frozen,28,2000
Fish,Ready meals and other fish products - frozen or not frozen,36,2001
Fish,Ready meals and other fish products - frozen or not frozen,38,2002
Fish,Ready meals and other fish products - frozen or not frozen,43,2003
Fish,Ready meals and other fish products - frozen or not frozen,45,2004
Fish,Ready meals and other fish products - frozen or not frozen,49,2005
Fish,Ready meals and other fish products - frozen or not frozen,50,2006
Fish,Ready meals and other fish products - frozen or not frozen,50,2007
Fish,Ready meals and other fish products - frozen or not frozen,51,2008
Fish,Ready meals and other fish products - frozen or not frozen,50,2009
Fish,Ready meals and other fish products - frozen or not frozen,51,2010
Fish,Ready meals and other fish products - frozen or not frozen,54,2011
Fish,Ready meals and other fish products - frozen or not frozen,52,2012
Fish,Ready meals and other fish products - frozen or not frozen,54,2013
Fish,Ready meals and other fish products - frozen or not frozen,49,2014
Fish,Takeaway fish meals and fish products,2,1974
Fish,Takeaway fish meals and fish products,2,1975
Fish,Takeaway fish meals and fish products,2,1976
Fish,Takeaway fish meals and fish products,2,1977
Fish,Takeaway fish meals and fish products,2,1978
Fish,Takeaway fish meals and fish products,2,1979
Fish,Takeaway fish meals and fish products,2,1980
Fish,Takeaway fish meals and fish products,2,1981
Fish,Takeaway fish meals and fish products,2,1982
Fish,Takeaway fish meals and fish products,2,1983
Fish,Takeaway fish meals and fish products,2,1984
Fish,Takeaway fish meals and fish products,2,1985
Fish,Takeaway fish meals and fish products,2,1986
Fish,Takeaway fish meals and fish products,3,1987
Fish,Takeaway fish meals and fish products,3,1988
Fish,Takeaway fish meals and fish products,3,1989
Fish,Takeaway fish meals and fish products,3,1990
Fish,Takeaway fish meals and fish products,3,1991
Fish,Takeaway fish meals and fish products,3,1992
Fish,Takeaway fish meals and fish products,4,1993
Fish,Takeaway fish meals and fish products,4,1994
Fish,Takeaway fish meals and fish products,11,1995
Fish,Takeaway fish meals and fish products,15,1996
Fish,Takeaway fish meals and fish products,14,1997
Fish,Takeaway fish meals and fish products,15,1998
Fish,Takeaway fish meals and fish products,14,1999
Fish,Takeaway fish meals and fish products,14,2000
Fish,Takeaway fish meals and fish products,3,2001
Fish,Takeaway fish meals and fish products,3,2002
Fish,Takeaway fish meals and fish products,2,2003
Fish,Takeaway fish meals and fish products,2,2004
Fish,Takeaway fish meals and fish products,3,2005
Fish,Takeaway fish meals and fish products,3,2006
Fish,Takeaway fish meals and fish products,2,2007
Fish,Takeaway fish meals and fish products,2,2008
Fish,Takeaway fish meals and fish products,2,2009
Fish,Takeaway fish meals and fish products,2,2010
Fish,Takeaway fish meals and fish products,3,2011
Fish,Takeaway fish meals and fish products,3,2012
Fish,Takeaway fish meals and fish products,2,2013
Fish,Takeaway fish meals and fish products,3,2014
Eggs,Eggs,200,1974
Eggs,Eggs,200,1975
Eggs,Eggs,200,1976
Eggs,Eggs,200,1977
Eggs,Eggs,200,1978
Eggs,Eggs,200,1979
Eggs,Eggs,150,1980
Eggs,Eggs,150,1981
Eggs,Eggs,150,1982
Eggs,Eggs,150,1983
Eggs,Eggs,150,1984
Eggs,Eggs,150,1985
Eggs,Eggs,150,1986
Eggs,Eggs,150,1987
Eggs,Eggs,100,1988
Eggs,Eggs,100,1989
Eggs,Eggs,100,1990
Eggs,Eggs,100,1991
Eggs,Eggs,100,1992
Eggs,Eggs,100,1993
Eggs,Eggs,100,1994
Eggs,Eggs,100,1995
Eggs,Eggs,100,1996
Eggs,Eggs,100,1997
Eggs,Eggs,100,1998
Eggs,Eggs,100,1999
Eggs,Eggs,100,2000
Eggs,Eggs,100,2001
Eggs,Eggs,100,2002
Eggs,Eggs,100,2003
Eggs,Eggs,100,2004
Eggs,Eggs,100,2005
Eggs,Eggs,100,2006
Eggs,Eggs,100,2007
Eggs,Eggs,100,2008
Eggs,Eggs,100,2009
Eggs,Eggs,100,2010
Eggs,Eggs,100,2011
Eggs,Eggs,100,2012
Eggs,Eggs,100,2013
Eggs,Eggs,100,2014
Fats,Butter,147,1974
Fats,Butter,147,1975
Fats,Butter,135,1976
Fats,Butter,123,1977
Fats,Butter,119,1978
Fats,Butter,116,1979
Fats,Butter,106,1980
Fats,Butter,97,1981
Fats,Butter,83,1982
Fats,Butter,86,1983
Fats,Butter,75,1984
Fats,Butter,74,1985
Fats,Butter,59,1986
Fats,Butter,56,1987
Fats,Butter,53,1988
Fats,Butter,46,1989
Fats,Butter,42,1990
Fats,Butter,40,1991
Fats,Butter,38,1992
Fats,Butter,37,1993
Fats,Butter,36,1994
Fats,Butter,34,1995
Fats,Butter,37,1996
Fats,Butter,36,1997
Fats,Butter,36,1998
Fats,Butter,35,1999
Fats,Butter,37,2000
Fats,Butter,41,2001
Fats,Butter,37,2002
Fats,Butter,35,2003
Fats,Butter,35,2004
Fats,Butter,38,2005
Fats,Butter,40,2006
Fats,Butter,41,2007
Fats,Butter,40,2008
Fats,Butter,39,2009
Fats,Butter,40,2010
Fats,Butter,40,2011
Fats,Butter,41,2012
Fats,Butter,42,2013
Fats,Butter,40,2014
Fats,Margarine,78,1974
Fats,Margarine,78,1975
Fats,Margarine,91,1976
Fats,Margarine,104,1977
Fats,Margarine,106,1978
Fats,Margarine,109,1979
Fats,Margarine,115,1980
Fats,Margarine,123,1981
Fats,Margarine,130,1982
Fats,Margarine,123,1983
Fats,Margarine,122,1984
Fats,Margarine,113,1985
Fats,Margarine,123,1986
Fats,Margarine,119,1987
Fats,Margarine,114,1988
Fats,Margarine,104,1989
Fats,Margarine,96,1990
Fats,Margarine,94,1991
Fats,Margarine,84,1992
Fats,Margarine,74,1993
Fats,Margarine,46,1994
Fats,Margarine,43,1995
Fats,Margarine,38,1996
Fats,Margarine,27,1997
Fats,Margarine,27,1998
