desc1,desc2,value,date
Non-carcase meat and meat products,"Bacon and ham, uncooked",84,1990
Non-carcase meat and meat products,"Bacon and ham, uncooked",83,1991
Non-carcase meat and meat products,"Bacon and ham, uncooked",75,1992
Non-carcase meat and meat products,"Bacon and ham, uncooked",75,1993
Non-carcase meat and meat products,"Bacon and ham, uncooked",75,1994
Non-carcase meat and meat products,"Bacon and ham, uncooked",74,1995
Non-carcase meat and meat products,"Bacon and ham, uncooked",76,1996
Non-carcase meat and meat products,"Bacon and ham, uncooked",71,1997
Non-carcase meat and meat products,"Bacon and ham, uncooked",74,1998
Non-carcase meat and meat products,"Bacon and ham, uncooked",66,1999
Non-carcase meat and meat products,"Bacon and ham, uncooked",70,2000
Non-carcase meat and meat products,"Bacon and ham, uncooked",68,2001
Non-carcase meat and meat products,"Bacon and ham, uncooked",69,2002
Non-carcase meat and meat products,"Bacon and ham, uncooked",70,2003
Non-carcase meat and meat products,"Bacon and ham, uncooked",70,2004
Non-carcase meat and meat products,"Bacon and ham, uncooked",68,2005
Non-carcase meat and meat products,"Bacon and ham, uncooked",66,2006
Non-carcase meat and meat products,"Bacon and ham, uncooked",64,2007
Non-carcase meat and meat products,"Bacon and ham, uncooked",63,2008
Non-carcase meat and meat products,"Bacon and ham, uncooked",68,2009
Non-carcase meat and meat products,"Bacon and ham, uncooked",70,2010
Non-carcase meat and meat products,"Bacon and ham, uncooked",69,2011
Non-carcase meat and meat products,"Bacon and ham, uncooked",68,2012
Non-carcase meat and meat products,"Bacon and ham, uncooked",64,2013
Non-carcase meat and meat products,"Bacon and ham, uncooked",62,2014
Non-carcase meat and meat products,"Bacon and ham, cooked",25,1974
Non-carcase meat and meat products,"Bacon and ham, cooked",26,1975
Non-carcase meat and meat products,"Bacon and ham, cooked",26,1976
Non-carcase meat and meat products,"Bacon and ham, cooked",27,1977
Non-carcase meat and meat products,"Bacon and ham, cooked",29,1978
Non-carcase meat and meat products,"Bacon and ham, cooked",29,1979
Non-carcase meat and meat products,"Bacon and ham, cooked",29,1980
Non-carcase meat and meat products,"Bacon and ham, cooked",30,1981
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1982
Non-carcase meat and meat products,"Bacon and ham, cooked",29,1983
Non-carcase meat and meat products,"Bacon and ham, cooked",30,1984
Non-carcase meat and meat products,"Bacon and ham, cooked",30,1985
Non-carcase meat and meat products,"Bacon and ham, cooked",30,1986
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1987
Non-carcase meat and meat products,"Bacon and ham, cooked",30,1988
Non-carcase meat and meat products,"Bacon and ham, cooked",32,1989
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1990
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1991
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1992
Non-carcase meat and meat products,"Bacon and ham, cooked",32,1993
Non-carcase meat and meat products,"Bacon and ham, cooked",36,1994
Non-carcase meat and meat products,"Bacon and ham, cooked",37,1995
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1996
Non-carcase meat and meat products,"Bacon and ham, cooked",39,1997
Non-carcase meat and meat products,"Bacon and ham, cooked",38,1998
Non-carcase meat and meat products,"Bacon and ham, cooked",37,1999
Non-carcase meat and meat products,"Bacon and ham, cooked",39,2000
Non-carcase meat and meat products,"Bacon and ham, cooked",45,2001
Non-carcase meat and meat products,"Bacon and ham, cooked",45,2002
Non-carcase meat and meat products,"Bacon and ham, cooked",47,2003
Non-carcase meat and meat products,"Bacon and ham, cooked",43,2004
Non-carcase meat and meat products,"Bacon and ham, cooked",44,2005
Non-carcase meat and meat products,"Bacon and ham, cooked",45,2006
Non-carcase meat and meat products,"Bacon and ham, cooked",45,2007
Non-carcase meat and meat products,"Bacon and ham, cooked",45,2008
Non-carcase meat and meat products,"Bacon and ham, cooked",43,2009
Non-carcase meat and meat products,"Bacon and ham, cooked",43,2010
Non-carcase meat and meat products,"Bacon and ham, cooked",43,2011
Non-carcase meat and meat products,"Bacon and ham, cooked",40,2012
Non-carcase meat and meat products,"Bacon and ham, cooked",39,2013
Non-carcase meat and meat products,"Bacon and ham, cooked",40,2014
Non-carcase meat and meat products,Cooked poultry not purchased in cans,5,1974
Non-carcase meat and meat products,Cooked poultry not purchased in cans,5,1975
Non-carcase meat and meat products,Cooked poultry not purchased in cans,5,1976
Non-carcase meat and meat products,Cooked poultry not purchased in cans,5,1977
Non-carcase meat and meat products,Cooked poultry not purchased in cans,5,1978
Non-carcase meat and meat products,Cooked poultry not purchased in cans,7,1979
Non-carcase meat and meat products,Cooked poultry not purchased in cans,6,1980
Non-carcase meat and meat products,Cooked poultry not purchased in cans,7,1981
Non-carcase meat and meat products,Cooked poultry not purchased in cans,8,1982
Non-carcase meat and meat products,Cooked poultry not purchased in cans,8,1983
Non-carcase meat and meat products,Cooked poultry not purchased in cans,7,1984
Non-carcase meat and meat products,Cooked poultry not purchased in cans,9,1985
Non-carcase meat and meat products,Cooked poultry not purchased in cans,10,1986
Non-carcase meat and meat products,Cooked poultry not purchased in cans,12,1987
Non-carcase meat and meat products,Cooked poultry not purchased in cans,15,1988
Non-carcase meat and meat products,Cooked poultry not purchased in cans,12,1989
Non-carcase meat and meat products,Cooked poultry not purchased in cans,14,1990
Non-carcase meat and meat products,Cooked poultry not purchased in cans,13,1991
Non-carcase meat and meat products,Cooked poultry not purchased in cans,14,1992
Non-carcase meat and meat products,Cooked poultry not purchased in cans,15,1993
Non-carcase meat and meat products,Cooked poultry not purchased in cans,19,1994
Non-carcase meat and meat products,Cooked poultry not purchased in cans,23,1995
Non-carcase meat and meat products,Cooked poultry not purchased in cans,27,1996
Non-carcase meat and meat products,Cooked poultry not purchased in cans,36,1997
Non-carcase meat and meat products,Cooked poultry not purchased in cans,37,1998
Non-carcase meat and meat products,Cooked poultry not purchased in cans,41,1999
Non-carcase meat and meat products,Cooked poultry not purchased in cans,43,2000
Non-carcase meat and meat products,Cooked poultry not purchased in cans,44,2001
Non-carcase meat and meat products,Cooked poultry not purchased in cans,45,2002
Non-carcase meat and meat products,Cooked poultry not purchased in cans,48,2003
Non-carcase meat and meat products,Cooked poultry not purchased in cans,49,2004
Non-carcase meat and meat products,Cooked poultry not purchased in cans,48,2005
Non-carcase meat and meat products,Cooked poultry not purchased in cans,48,2006
Non-carcase meat and meat products,Cooked poultry not purchased in cans,43,2007
Non-carcase meat and meat products,Cooked poultry not purchased in cans,44,2008
Non-carcase meat and meat products,Cooked poultry not purchased in cans,41,2009
Non-carcase meat and meat products,Cooked poultry not purchased in cans,41,2010
Non-carcase meat and meat products,Cooked poultry not purchased in cans,41,2011
Non-carcase meat and meat products,Cooked poultry not purchased in cans,37,2012
Non-carcase meat and meat products,Cooked poultry not purchased in cans,38,2013
Non-carcase meat and meat products,Cooked poultry not purchased in cans,35,2014
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,1974
Non-carcase meat and meat products,"Corned beef, canned or sliced",18,1975
Non-carcase meat and meat products,"Corned beef, canned or sliced",20,1976
Non-carcase meat and meat products,"Corned beef, canned or sliced",23,1977
Non-carcase meat and meat products,"Corned beef, canned or sliced",25,1978
Non-carcase meat and meat products,"Corned beef, canned or sliced",22,1979
Non-carcase meat and meat products,"Corned beef, canned or sliced",20,1980
Non-carcase meat and meat products,"Corned beef, canned or sliced",21,1981
Non-carcase meat and meat products,"Corned beef, canned or sliced",23,1982
Non-carcase meat and meat products,"Corned beef, canned or sliced",26,1983
Non-carcase meat and meat products,"Corned beef, canned or sliced",24,1984
Non-carcase meat and meat products,"Corned beef, canned or sliced",24,1985
Non-carcase meat and meat products,"Corned beef, canned or sliced",25,1986
Non-carcase meat and meat products,"Corned beef, canned or sliced",21,1987
Non-carcase meat and meat products,"Corned beef, canned or sliced",26,1988
Non-carcase meat and meat products,"Corned beef, canned or sliced",24,1989
Non-carcase meat and meat products,"Corned beef, canned or sliced",21,1990
Non-carcase meat and meat products,"Corned beef, canned or sliced",20,1991
Non-carcase meat and meat products,"Corned beef, canned or sliced",23,1992
Non-carcase meat and meat products,"Corned beef, canned or sliced",20,1993
Non-carcase meat and meat products,"Corned beef, canned or sliced",21,1994
Non-carcase meat and meat products,"Corned beef, canned or sliced",18,1995
Non-carcase meat and meat products,"Corned beef, canned or sliced",13,1996
Non-carcase meat and meat products,"Corned beef, canned or sliced",15,1997
Non-carcase meat and meat products,"Corned beef, canned or sliced",13,1998
Non-carcase meat and meat products,"Corned beef, canned or sliced",13,1999
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2000
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2001
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2002
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2003
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2004
Non-carcase meat and meat products,"Corned beef, canned or sliced",13,2005
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2006
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2007
Non-carcase meat and meat products,"Corned beef, canned or sliced",10,2008
Non-carcase meat and meat products,"Corned beef, canned or sliced",11,2009
Non-carcase meat and meat products,"Corned beef, canned or sliced",10,2010
Non-carcase meat and meat products,"Corned beef, canned or sliced",8,2011
Non-carcase meat and meat products,"Corned beef, canned or sliced",7,2012
Non-carcase meat and meat products,"Corned beef, canned or sliced",7,2013
Non-carcase meat and meat products,"Corned beef, canned or sliced",7,2014
Non-carcase meat and meat products,Other cooked meat,16,1974
Non-carcase meat and meat products,Other cooked meat,16,1975
Non-carcase meat and meat products,Other cooked meat,14,1976
Non-carcase meat and meat products,Other cooked meat,12,1977
Non-carcase meat and meat products,Other cooked meat,13,1978
Non-carcase meat and meat products,Other cooked meat,13,1979
Non-carcase meat and meat products,Other cooked meat,13,1980
Non-carcase meat and meat products,Other cooked meat,13,1981
Non-carcase meat and meat products,Other cooked meat,15,1982
Non-carcase meat and meat products,Other cooked meat,15,1983
Non-carcase meat and meat products,Other cooked meat,14,1984
Non-carcase meat and meat products,Other cooked meat,15,1985
Non-carcase meat and meat products,Other cooked meat,14,1986
Non-carcase meat and meat products,Other cooked meat,14,1987
Non-carcase meat and meat products,Other cooked meat,13,1988
Non-carcase meat and meat products,Other cooked meat,13,1989
Non-carcase meat and meat products,Other cooked meat,10,1990
Non-carcase meat and meat products,Other cooked meat,10,1991
Non-carcase meat and meat products,Other cooked meat,9,1992
Non-carcase meat and meat products,Other cooked meat,9,1993
Non-carcase meat and meat products,Other cooked meat,9,1994
Non-carcase meat and meat products,Other cooked meat,9,1995
Non-carcase meat and meat products,Other cooked meat,18,1996
Non-carcase meat and meat products,Other cooked meat,7,1997
Non-carcase meat and meat products,Other cooked meat,6,1998
Non-carcase meat and meat products,Other cooked meat,6,1999
Non-carcase meat and meat products,Other cooked meat,7,2000
Non-carcase meat and meat products,Other cooked meat,10,2001
Non-carcase meat and meat products,Other cooked meat,11,2002
Non-carcase meat and meat products,Other cooked meat,11,2003
Non-carcase meat and meat products,Other cooked meat,10,2004
Non-carcase meat and meat products,Other cooked meat,12,2005
Non-carcase meat and meat products,Other cooked meat,12,2006
Non-carcase meat and meat products,Other cooked meat,12,2007
Non-carcase meat and meat products,Other cooked meat,12,2008
Non-carcase meat and meat products,Other cooked meat,13,2009
Non-carcase meat and meat products,Other cooked meat,12,2010
Non-carcase meat and meat products,Other cooked meat,13,2011
Non-carcase meat and meat products,Other cooked meat,14,2012
Non-carcase meat and meat products,Other cooked meat,14,2013
Non-carcase meat and meat products,Other cooked meat,14,2014
Non-carcase meat and meat products,Other canned meat and canned meat products,48,1974
Non-carcase meat and meat products,Other canned meat and canned meat products,44,1975
Non-carcase meat and meat products,Other canned meat and canned meat products,45,1976
Non-carcase meat and meat products,Other canned meat and canned meat products,37,1977
Non-carcase meat and meat products,Other canned meat and canned meat products,37,1978
Non-carcase meat and meat products,Other canned meat and canned meat products,40,1979
Non-carcase meat and meat products,Other canned meat and canned meat products,34,1980
Non-carcase meat and meat products,Other canned meat and canned meat products,34,1981
Non-carcase meat and meat products,Other canned meat and canned meat products,32,1982
Non-carcase meat and meat products,Other canned meat and canned meat products,35,1983
Non-carcase meat and meat products,Other canned meat and canned meat products,31,1984
Non-carcase meat and meat products,Other canned meat and canned meat products,35,1985
Non-carcase meat and meat products,Other canned meat and canned meat products,34,1986
Non-carcase meat and meat products,Other canned meat and canned meat products,34,1987
Non-carcase meat and meat products,Other canned meat and canned meat products,36,1988
Non-carcase meat and meat products,Other canned meat and canned meat products,34,1989
Non-carcase meat and meat products,Other canned meat and canned meat products,31,1990
Non-carcase meat and meat products,Other canned meat and canned meat products,30,1991
Non-carcase meat and meat products,Other canned meat and canned meat products,36,1992
Non-carcase meat and meat products,Other canned meat and canned meat products,32,1993
Non-carcase meat and meat products,Other canned meat and canned meat products,34,1994
Non-carcase meat and meat products,Other canned meat and canned meat products,36,1995
Non-carcase meat and meat products,Other canned meat and canned meat products,29,1996
Non-carcase meat and meat products,Other canned meat and canned meat products,30,1997
Non-carcase meat and meat products,Other canned meat and canned meat products,28,1998
Non-carcase meat and meat products,Other canned meat and canned meat products,28,1999
Non-carcase meat and meat products,Other canned meat and canned meat products,30,2000
Non-carcase meat and meat products,Other canned meat and canned meat products,32,2001
Non-carcase meat and meat products,Other canned meat and canned meat products,36,2002
Non-carcase meat and meat products,Other canned meat and canned meat products,36,2003
Non-carcase meat and meat products,Other canned meat and canned meat products,36,2004
Non-carcase meat and meat products,Other canned meat and canned meat products,32,2005
Non-carcase meat and meat products,Other canned meat and canned meat products,29,2006
Non-carcase meat and meat products,Other canned meat and canned meat products,26,2007
Non-carcase meat and meat products,Other canned meat and canned meat products,29,2008
Non-carcase meat and meat products,Other canned meat and canned meat products,27,2009
Non-carcase meat and meat products,Other canned meat and canned meat products,26,2010
Non-carcase meat and meat products,Other canned meat and canned meat products,25,2011
Non-carcase meat and meat products,Other canned meat and canned meat products,22,2012
Non-carcase meat and meat products,Other canned meat and canned meat products,22,2013
Non-carcase meat and meat products,Other canned meat and canned meat products,21,2014
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",115,1974
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",124,1975
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",131,1976
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",134,1977
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",138,1978
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",147,1979
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",141,1980
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",154,1981
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",150,1982
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",146,1983
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",152,1984
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",146,1985
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",156,1986
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",168,1987
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",168,1988
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",163,1989
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",164,1990
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",165,1991
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",172,1992
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",172,1993
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",160,1994
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",166,1995
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",172,1996
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",169,1997
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",161,1998
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",155,1999
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",170,2000
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",170,2001
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",165,2002
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",168,2003
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",165,2004
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",183,2005
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",181,2006
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",178,2007
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",183,2008
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",183,2009
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",181,2010
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",190,2011
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",192,2012
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",184,2013
Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",186,2014
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",12,1974
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",16,1975
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",16,1976
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",17,1977
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",14,1978
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",20,1979
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",23,1980
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",25,1981
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",18,1982
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",25,1983
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",26,1984
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",22,1985
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",20,1986
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",28,1987
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",24,1988
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",23,1989
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",26,1990
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",17,1991
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",23,1992
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",28,1993
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",28,1994
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",28,1995
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",37,1996
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",28,1997
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",34,1998
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",26,1999
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",23,2000
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",35,2001
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",34,2002
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",32,2003
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",32,2004
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",29,2005
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",26,2006
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",30,2007
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",23,2008
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",22,2009
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",19,2010
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",17,2011
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",22,2012
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",19,2013
Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",20,2014
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",3,1974
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,1975
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",3,1976
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,1977
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,1978
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,1979
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",3,1980
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",3,1981
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,1982
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,1983
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,1984
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1985
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1986
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1987
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1988
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1989
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1990
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1991
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,1992
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1993
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1994
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,1995
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1996
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1997
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1998
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,1999
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,2000
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,2001
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,2002
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,2003
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,2004
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,2005
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,2006
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,2007
